Tweet_Id,Text,cre_tms,location,retweet_cnt,fav_cnt,user_name,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,urls
9.82355E+17,just arranged #flowers for #airbnb  cottage @ #southmolton #spring https://t.co/lewNuF0Sas,06-04-2018 20:31,,0,0,clapworthymill,flowers, airbnb, southmolton, spring,,,,,,,,
9.82355E+17,RT @Miteymiss: THIS is a sign - I'm making a sign our #strata can hang at our #Airbnb-infested #vancouver #condo entry. It'll go where #rea…,06-04-2018 20:31,,9,0,VanStreetDog,strata, Airbnb, vancouver, condo,,,,,,,,
9.82355E+17,"New Delhi is India's most hospitable city, says #Airbnb Study https://t.co/EanWEOIbk8 https://t.co/y0DMpyyUsp",06-04-2018 20:30,,0,1,LinenLogistics,Airbnb,,,,,,,,,,,https://www.google.com/url?rct=j&sa=t&url=http://www.newsnation.in/cities/delhi-and-ncr-news/new-delhi-is-india-s-most-hospitable-city-says-airbnb-study-article-194700.html&ct=ga&cd=CAIyGWRmNDllYjFkMzM5OTkyNjU6aWU6ZW46SUU&usg=AFQjCNHKk-lK-mcWvJ_UfSmRHD9CkqVlsg
9.82354E+17,"👍👍 two thumbs up to this @airbnb (thanks, @kathrynfitzsimmons, for finding it!!) #palmbeach #florida #airbnb… https://t.co/pgUwD20Ru0",06-04-2018 20:26,,0,0,kjxoxo,palmbeach, florida, airbnb,,,,,,,,,https://twitter.com/i/web/status/982353773648543745
9.82353E+17,RT @GISBAPP: Very Interesting @EsriStoryMaps showing how @Airbnb #Airbnb in #Paris could create added value https://t.co/fOD3yyq9Si done by…,06-04-2018 20:22,,7,0,JennyMoche,Airbnb, Paris,,,,,,,,,,http://bit.ly/2DjTtYx
9.82353E+17,@Airbnb Having trouble with a confirmation. Need help ! #Airbnb #Customercare,06-04-2018 20:22,,0,0,1trepreneur,Airbnb, Customercare,,,,,,,,,,
9.82351E+17,RT @smfmrm: https://t.co/In9dN6685K 8 awesomely weird #airbnb rentals to check out in #Austin! #Atx #travel #travelgram #travellers #travel…,06-04-2018 20:16,,22,0,Lynne_Jean,airbnb, Austin, Atx, travel, travelgram, travellers,,,,,,https://seemefeedmereadme.com/2017/12/31/the-8-weirdest-airbnbs-in-austin/
9.8235E+17,L.A. friends: heading to BH for a presser in a couple weeks and would love to review your hotel or #AirBNB :) Three… https://t.co/biaSdj9fIB,06-04-2018 20:12,,2,5,SarahToce,AirBNB,,,,,,,,,,,https://twitter.com/i/web/status/982350330842308608
9.82349E+17,@EPAScottPruitt Takes A #Bribe Follies: #ScottPruitt’s “AirBnB-style” bedroom rental from a #lobbyist is much cheap… https://t.co/ptWSD3Ym4Y,06-04-2018 20:08,,0,0,ronjboyd,Bribe, ScottPruitt, lobbyist,,,,,,,,,https://twitter.com/i/web/status/982349223193538560
9.82349E+17,@EPAScottPruitt Takes A #Bribe Follies: #ScottPruitt’s “AirBnB-style” bedroom rental from a #lobbyist is much cheap… https://t.co/u9nj2VzTVf,06-04-2018 20:07,,0,0,ronjboyd,Bribe, ScottPruitt, lobbyist,,,,,,,,,https://twitter.com/i/web/status/982349024937193473
9.82349E+17,Have you tried Airbnb? Sign up with my link and you’ll get $40 off your first trip. https://t.co/EybfjgP5tb #airbnb… https://t.co/4SJ1ZmXxIz,06-04-2018 20:05,,1,1,charlesnflorida,airbnb,,,,,,,,,,,http://abnb.me/e/iQN1U9kanK
9.82348E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 20:04,,24,0,petyagooglov,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82348E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 20:03,,24,0,algundiamea,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82348E+17,A sneak peek at what's coming Sunday in The Canton Repository/@CantonRepdotcom https://t.co/wlGFhRrYnG #Airbnb,06-04-2018 20:01,,0,0,kbyerREP,Airbnb,,,,,,,,,,,https://www.youtube.com/watch?v=_nfcSHprc0g
9.82348E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 20:01,,24,0,brunomarte22,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82347E+17,RT @CliffHague: One complaint in the @thecockburn conference last week was that #Airbnb was removing local people from areas like #Edinburg…,06-04-2018 20:00,,14,0,janicemorphet,Airbnb,,,,,,,,,,,
9.82347E+17,Hotels target Airbnb in mail and ad blitz | Crain&amp;#039;s New York Business - Crain&amp;#039;s New York Business… https://t.co/HiaYj3WXvX,06-04-2018 20:00,,0,0,stayllect,,,,,,,,,,,,https://twitter.com/i/web/status/982347296326086657
9.82347E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:59,,24,0,opacity_King,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82347E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:59,,24,0,eanjkhan,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82347E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:59,,24,0,GeraldYgpu,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82346E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:55,,24,0,89Igle,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82346E+17,"RT @amanpreet_bajaj: New Delhi has emerged as the most hospitable Indian city, followed closely by Jaipur, Kochi and Mumbai. According to t…",06-04-2018 19:54,,3,0,thevaishalidar,,,,,,,,,,,,
9.82346E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:53,,24,0,rajeshjeth,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82345E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:51,,24,0,iam420abadboy,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82345E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:51,,24,0,OzgunNisan1,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82345E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:50,,24,0,3213123Pierdol,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82344E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:47,,24,0,Sexymonicalex,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82344E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:47,,24,0,UbongLydia,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82344E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:46,,24,0,ranashehroze3,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82344E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:46,,24,0,ps5289335,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82343E+17,#funfactfriday #friyay #oldwest vs #airbnb home 🏡 come #stay with us! No horsehair mattresses… https://t.co/8qbjeXeVgM,06-04-2018 19:42,,0,0,daskleinburro,funfactfriday, friyay, oldwest, airbnb, stay,,,,,,,https://www.instagram.com/p/BhPbVUpDurX/
9.82343E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:41,,24,0,RamshaMudassir,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82342E+17,"Explore the truth of being an Airbnb host so you can see if its right for you
#HereForYou #General #Business #USA… https://t.co/u2j4gUKHFm",06-04-2018 19:39,,0,0,SWphoenixaz,HereForYou, General, Business, USA,,,,,,,,https://twitter.com/i/web/status/982341923838091266
9.82341E+17,"RT @AmineElazzabi: Tag your companion 😍
Tag ur friends 👇
#morocco #maroc #rabat #casablanca #marrakech #love #design #essaouira #travel #mo…",06-04-2018 19:33,,3,0,Hamid_Noughou,morocco, maroc, rabat, casablanca, marrakech, love, design, essaouira, travel,,,
9.8234E+17,"Tag your companion 😍
Tag ur friends 👇
#morocco #maroc #rabat #casablanca #marrakech #love #design #essaouira… https://t.co/l4n4a0fjsF",06-04-2018 19:33,,3,11,AmineElazzabi,morocco, maroc, rabat, casablanca, marrakech, love, design, essaouira,,,,https://twitter.com/i/web/status/982340419643113473
9.8234E+17,https://t.co/VDZG4zezGt #airbnb  I would be careful this person does not cancel on you! #airbnbexperiences,06-04-2018 19:32,,0,0,Gigitalk,airbnb, airbnbexperiences,,,,,,,,,,https://www.airbnb.com/rooms/15301140
9.8234E+17,BEWARE! #AIRBNB Allows hosts to cancel at any time. This happened to me right before my trip to a foreign country!… https://t.co/lZYyXkGcEQ,06-04-2018 19:30,,0,0,Gigitalk,AIRBNB,,,,,,,,,,,https://twitter.com/i/web/status/982339861708492801
9.82339E+17,"RT @AmineElazzabi: Proud of my nationality 🇲🇦 follow me on twitter 
#morocco #maroc #rabat #casablanca #marrakech #love #design #essaouira…",06-04-2018 19:28,,6,0,JoeKarateDog,morocco, maroc, rabat, casablanca, marrakech, love, design, essaouira,,,,
9.82339E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:26,,24,0,CLOUTgangBlTCH,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82338E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:25,,24,0,monhbib,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82338E+17,#AIRBNBNIGHTMARE: #airbnb guest left bags of feces at front door after finally leaving (bag tore on my walk 2 dumps… https://t.co/NBODkc5Jdn,06-04-2018 19:23,,0,0,MLErpenbeck,AIRBNBNIGHTMARE, airbnb,,,,,,,,,,https://twitter.com/i/web/status/982337967506239488
9.82338E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:23,,24,0,VictorRojas03,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82338E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:21,,24,0,JoseEcu1,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82337E+17,Jammin with the curator &amp; guru of thee NE Mpls Airbnb experience @petesieve. #nempls #airbnb @… https://t.co/NlHH5Dezx9,06-04-2018 19:20,,0,0,ryanwalseth,nempls, airbnb,,,,,,,,,,https://www.instagram.com/p/BhPZHlOAHiM/
9.82336E+17,RT @RetireTravel: Airbnb Host - Unlock This Powerful Side Hustle to Early Retirement @airbnb #travel #airbnb 📷 https://t.co/qei0HFtKMV http…,06-04-2018 19:16,,24,0,ugrinic_marko,travel, airbnb,,,,,,,,,,http://bit.ly/2pHqEkY
9.82333E+17,"📈""Pricing strategies for your Airbnb listing""📉 https://t.co/nyBATkzwmr #Vayoo #VacationRental #Airbnb #Pricing #Strategy",06-04-2018 19:01,,0,0,InfoVayoo,Vayoo, VacationRental, Airbnb, Pricing, Strategy,,,,,,,http://mtr.cool/ymxrnvq
9.82332E+17,"Sign up for @airbnb with my link for $40 off your first trip. https://t.co/3sNBWPYQHe 
#airbnb #airbnbcode https://t.co/PolabEOdUD",06-04-2018 19:01,,0,0,monehhh,airbnb, airbnbcode,,,,,,,,,,http://abnb.me/e/FbOXunIVZB
9.82332E+17,People + Places + #Love = #Airbnb lifeblood. Read more about Airbnb's success with #bigdata https://t.co/HIIfFMWOWQ… https://t.co/BB7MZJ3u2E,06-04-2018 19:01,,0,1,unldigia,Love, Airbnb, bigdata,,,,,,,,,http://ow.ly/tjOF30jkath
9.82332E+17,RT @GISBAPP: Very Interesting @EsriStoryMaps showing how @Airbnb #Airbnb in #Paris could create added value https://t.co/fOD3yyq9Si done by…,06-04-2018 19:00,,7,0,maj5422,Airbnb, Paris,,,,,,,,,,http://bit.ly/2DjTtYx
9.82332E+17,Selina raises $95M to create a boutique travel lodging experience built around communities - TechCrunch… https://t.co/qLZTmvzpHs,06-04-2018 19:00,,0,0,stayllect,,,,,,,,,,,,https://twitter.com/i/web/status/982332161565982720
9.82332E+17,This RSS feed URL is deprecated  #民泊 #民泊情報 #airbnb,06-04-2018 19:00,,0,0,stayllect,民泊, 民泊情報, airbnb,,,,,,,,,
9.82331E+17,Is it the right time to buy an rental income property? https://t.co/w3kSZwPHdC #airbnb #vacationrentals… https://t.co/WtMDR78u79,06-04-2018 18:55,,0,0,ManageCasa,airbnb, vacationrentals,,,,,,,,,,https://buff.ly/2GGY6hY
9.82329E+17,"Not many views come close to this one.. From the ""Stairway To Nothingness"" on the Dachstein Glacier in Salzkammergu… https://t.co/GsELCSVhmR",06-04-2018 18:48,,0,1,Andy__Dane,,,,,,,,,,,,https://twitter.com/i/web/status/982329255878160385
9.82328E+17,Mostly good experience from #airbnb but programme on tv makes me sceptical,06-04-2018 18:44,,0,1,doctorwhofan1,airbnb,,,,,,,,,,,
9.82327E+17,#money making #airbnb get it now with 2 years HOA paid text 786.766.1760 to see https://t.co/cdOAuXgARq,06-04-2018 18:40,,0,0,LasOlasAuction,money, airbnb,,,,,,,,,,https://www.instagram.com/p/BhPUZLJF5Nm/
9.82326E+17,"Cozy up. #airbnb #dallastexas Book Today, mention COZYUP 4 discounts. Book Here: https://t.co/gIy6EpAvtK… https://t.co/UGA1ObQTTi",06-04-2018 18:36,,0,0,Vera75665735,airbnb, dallastexas,,,,,,,,,,https://www.airbnb.com/users/10901678/listings
9.82326E+17,RT @Miteymiss: #Airbnb slips into bed with #Canada's Finance Minister in #Toronto. Apparently it's a news item that Airbnb is *offering to…,06-04-2018 18:34,,3,0,STR2out,Airbnb, Canada, Toronto,,,,,,,,,
9.82323E+17,Fighting #Airbnb in #NewYorkCity - one mailbox at a time. https://t.co/6H3dpksxRV,06-04-2018 18:22,,0,1,Miteymiss,Airbnb, NewYorkCity,,,,,,,,,,https://twitter.com/nealkwatra/status/982317839016079360
9.82321E+17,"RT @FinancialXpress: #Airbnb tags this Indian city as most hospitable, and no it’s not Bangalore or Mumbai!

https://t.co/Mcid73PjaD https:…",06-04-2018 18:17,,2,0,mauryaempire,Airbnb,,,,,,,,,,,http://www.financialexpress.com/india-news/airbnb-tags-this-indian-city-as-most-hospitable-and-no-its-not-bangalore-or-mumbai/1123841/
9.82321E+17,Get to your #AirBnB free - $50 Lyft rides credit - #Lyft #cab #taxi rides to work free! Stellar Offer Tonight!,06-04-2018 18:16,,0,0,Stellar_Deals,AirBnB, Lyft, cab, taxi,,,,,,,,
9.8232E+17,"1523038415 Exceptional Value, Beautiful, and Spaciously Comfortable Too https://t.co/RKLuDiMU7T #VRBO #AIRBNB… https://t.co/4tgIoxJSVH",06-04-2018 18:13,,0,0,TaylorSlowe,VRBO, AIRBNB,,,,,,,,,,https://uvhr.jimdo.com
9.8232E+17,RT @jyintothewoods: The power of #story &amp; your favourite #brands - John Yorke shares his thoughts with @phcreative on the effectivity of a…,06-04-2018 18:11,,1,0,CurationSuite,story, brands,,,,,,,,,,
9.8232E+17,RT @Miteymiss: #Airbnb slips into bed with #Canada's Finance Minister in #Toronto. Apparently it's a news item that Airbnb is *offering to…,06-04-2018 18:10,,3,0,yyjagainststvrs,Airbnb, Canada, Toronto,,,,,,,,,
9.82318E+17,"If you can dream it, you can do it... @homeaway @airbnb #HomeAway #Airbnb https://t.co/FiE4grdsLj",06-04-2018 18:04,,0,0,vrentalblog,HomeAway, Airbnb,,,,,,,,,,
9.82318E+17,"@Airbnb @AirbnbHelp I love this new system! During one of my previous #AirBnB experiences, my host had a meltdown t… https://t.co/B3IXL86nvU",06-04-2018 18:03,,0,0,DianeKawasaki,AirBnB,,,,,,,,,,,https://twitter.com/i/web/status/982317883995783168
9.82318E+17,"ATTENTION all #VacationRental Owners, Managers and #Airbnb hosts. Just a few hours left to get enrolled in the next… https://t.co/sgTUjzI1yk",06-04-2018 18:03,,0,0,mikebayer525,VacationRental, Airbnb,,,,,,,,,,https://twitter.com/i/web/status/982317842107285504
9.82318E+17,"The worlds largest taxi firm #uber, owns no cars.
The worlds largest accommodation provider #airbnb, owns no proper… https://t.co/zgduGxhGhN",06-04-2018 18:03,,0,0,Socialkick1,uber, airbnb,,,,,,,,,,https://twitter.com/i/web/status/982317774985973761
9.82317E+17,"New on #Airbnb? Get $40 credit on your first trip, or credit as a host. Click here: https://t.co/9mqpHtWDOO",06-04-2018 18:00,,0,0,VisitSAmerica,Airbnb,,,,,,,,,,,https://ift.tt/2eKDVGE
9.82317E+17,Beacon Delays Vote on Airbnb - Highlands Current - Highlands Current https://t.co/dsm8UaJ0zQ #民泊 #民泊情報 #airbnb,06-04-2018 18:00,,0,0,stayllect,民泊, 民泊情報, airbnb,,,,,,,,,http://highlandscurrent.com/2018/04/06/beacon-delays-vote-on-airbnb/
9.82317E+17,Hotels target Airbnb in mail and ad blitz - Crain&amp;#039;s New York Business https://t.co/rDwNjlrPOO #民泊 #民泊情報 #airbnb,06-04-2018 18:00,,0,0,stayllect,民泊, 民泊情報, airbnb,,,,,,,,,http://www.crainsnewyork.com/article/20180406/REAL_ESTATE/180409933
9.82316E+17,"RT @theguardhog: Make hay while the sun shines (but #hosts, don't forget your @GUARDHOG insurance!)  https://t.co/Sp0P1BZjxJ … #sharingecon…",06-04-2018 17:57,,1,0,GUARDHOG,hosts,,,,,,,,,,,https://guardhog.com/2018/04/06/make-hay-sun-shines/
9.82315E+17,"RT @RiceNews: Like an #AirBnb for birds, Sacramento's rice fields provide a seasonal home for varieties from across the globe. https://t.co…",06-04-2018 17:52,,9,0,jacque_summers,AirBnb,,,,,,,,,,,
9.82315E+17,"RT @carlawyercanada: Airbnb for cars is here — and the rental car giants are not happy. #CarRental #Airbnb #CarSharing
https://t.co/e5o9fel…",06-04-2018 17:51,,1,0,Glawg,CarRental, Airbnb, CarSharing,,,,,,,,,
9.82314E+17,This is a great opportunity to improve your #vacationrental marketing system. Pull back from dependance on the OTA'… https://t.co/sTfsfMUa25,06-04-2018 17:48,,0,1,cottageguru,vacationrental,,,,,,,,,,,https://twitter.com/i/web/status/982314227254767621
9.82314E+17,"Airbnb for cars is here — and the rental car giants are not happy. #CarRental #Airbnb #CarSharing
https://t.co/e5o9felQdg via @torontostar",06-04-2018 17:47,,1,2,carlawyercanada,CarRental, Airbnb, CarSharing,,,,,,,,,https://www.thestar.com/business/tech_news/2018/04/06/airbnb-for-cars-is-here-and-the-rental-car-giants-are-not-happy.html
9.82314E+17,"RT @eddyftw2: Thank you @MusicAllAccess! :)

https://t.co/xA7Ci4Q6vU

#allaccess #music #losangeles #singer #songwriter #airbnb #airbnbexpe…",06-04-2018 17:46,,2,0,LBnLA3,allaccess, music, losangeles, singer, songwriter, airbnb,,,,,,https://music.allaccess.com/an-interview-with-the-fast-rising-la-based-singer-songwriter-eddy-faulkner-on-his-newest-airbnb-musical-partnership-and-much-more/
9.82313E+17,"Normally we #Love using #AirBnB Found an exceptional one that we'll be staying at soon!
Always an #Adventure when w… https://t.co/MyzHJxapIk",06-04-2018 17:44,,0,1,LoriMoreno,Love, AirBnB, Adventure,,,,,,,,,https://twitter.com/i/web/status/982313104951328768
9.82311E+17,We have had a last minute cancellation for #property #photography on 14th April.  Contact us to update your… https://t.co/k1VaL8zApt,06-04-2018 17:37,,0,0,DefiningMedia1,property, photography,,,,,,,,,,https://twitter.com/i/web/status/982311441012162560
9.8231E+17,New Delhi is India's most hospitable city: #Airbnb Study https://t.co/xP0qse87y5 https://t.co/pBo3RIHI2R,06-04-2018 17:31,,0,1,LinenLogistics,Airbnb,,,,,,,,,,,https://www.google.com/url?rct=j&sa=t&url=http://www.millenniumpost.in/delhi/new-delhi-is-indias-most-hospitable-city-airbnb-study-293022&ct=ga&cd=CAIyGWRmNDllYjFkMzM5OTkyNjU6aWU6ZW46SUU&usg=AFQjCNFkdLNe3kiQLfcD9QTK1cRiTqqcMg
9.8231E+17,"We are NOW live on Republic! INVEST in VACAYO NOW!
https://t.co/d0Yvqwty97… https://t.co/iNhGMHXXeB",06-04-2018 17:30,,0,0,Vacayo_Tech,,,,,,,,,,,,https://republic.co/vacayo
9.82309E+17,"@airbnb @AirbnbHelp I’ve been bullied for most of my life, please make sure I don’t have to deal with this anymore.… https://t.co/zX15EqkHTJ",06-04-2018 17:28,,0,0,DianeKawasaki,,,,,,,,,,,,https://twitter.com/i/web/status/982309070437662720
9.82309E+17,"Airbnb: Mi Casa Su Casa! With #Airbnb on the rise, clients are not only looking for homes, but also a business oppo… https://t.co/qfElW3AH5D",06-04-2018 17:26,,0,0,MyLALifeStyle,Airbnb,,,,,,,,,,,https://twitter.com/i/web/status/982308616874098689
9.82308E+17,"RT @airgms: 💡Weekly #Airbnb Tips

Link your property description to upcoming events. 
People often book Airbnb properties for specific even…",06-04-2018 17:23,,1,0,fer7480,Airbnb,,,,,,,,,,,
9.82307E+17,Selina raises $95M to create a boutique travel lodging experience built around communities https://t.co/M2fszflmS7  #airbnb #startups,06-04-2018 17:19,,0,0,christianebuddy,airbnb, startups,,,,,,,,,,https://goo.gl/MZRFR7
9.82307E+17,Selina raises $95M to create a boutique travel lodging experience built around communities https://t.co/yZbzva3DSG… https://t.co/jLeYJeZdlH,06-04-2018 17:19,,0,0,christianebuddy,,,,,,,,,,,,https://goo.gl/cU6C9C
9.82306E+17,I will really be interested to read this and would love the opportunity to talk to Nalika Sharma personally given m… https://t.co/5PaH6kMcSE,06-04-2018 17:17,,0,4,Todivalentino,,,,,,,,,,,,https://twitter.com/i/web/status/982306206604779521
9.82306E+17,"The Airbnb Effect: Cheaper Rooms 4 Travelers,Less Revenue 4 #Hotels.#Hospitality,#PG,#AirBnb,#SharedAccomodation.… https://t.co/fTDgdjJFr6",06-04-2018 17:15,,0,0,Shyam17,Hotels, Hospitality, PG, AirBnb, SharedAccomodation,,,,,,,https://twitter.com/i/web/status/982305895139831809
9.82306E+17,RT @Bed_and_Stay: A beautiful sunset in #Tokyo. Check our #airbnb here https://t.co/qZxJbA2p8O https://t.co/okSYBmrqin,06-04-2018 17:15,,1,0,Rinajp8898,Tokyo, airbnb,,,,,,,,,,https://www.airbnb.com/rooms/21581868
9.82305E+17,#Airbnb slips into bed with #Canada's Finance Minister in #Toronto. Apparently it's a news item that Airbnb is *off… https://t.co/iFwO1uGLoZ,06-04-2018 17:12,,3,6,Miteymiss,Airbnb, Canada, Toronto,,,,,,,,,https://twitter.com/i/web/status/982305016714162177
9.82302E+17,The power of #story &amp; your favourite #brands - John Yorke shares his thoughts with @phcreative on the effectivity o… https://t.co/OZvIZAqI2D,06-04-2018 17:01,,1,0,jyintothewoods,story, brands,,,,,,,,,,https://twitter.com/i/web/status/982302330476548097
9.82302E+17,"RT @eddyftw2: First @Airbnb music showcase was a blast. Stay tuned for the next below. :)

https://t.co/Q9akYQo1yC

#airbnb #airbnbexperien…",06-04-2018 16:59,,1,0,DNRsquad,airbnb,,,,,,,,,,,https://lnkd.in/gRyJrRn
9.82302E+17,"First @Airbnb music showcase was a blast. Stay tuned for the next below. :)

https://t.co/Q9akYQo1yC

#airbnb… https://t.co/4PmtEYd7dI",06-04-2018 16:58,,1,1,eddyftw2,airbnb,,,,,,,,,,,https://lnkd.in/gRyJrRn
9.82301E+17,RT @cottage_green: Family Faith Love Engraved Wood Decor https://t.co/aJdBAGJPtE via @Etsy Great for YOUR HOME! #Faith #NewHampshire #airbn…,06-04-2018 16:55,,4,0,cottage_green,Faith, NewHampshire,,,,,,,,,,http://etsy.me/2oVm02b
9.823E+17,"RT @UweMuegge: #Airbnb seek a #Localization #ProgramManager in #SanFrancisco, #California https://t.co/jMVixuvo0v #jobs #translator #german…",06-04-2018 16:50,,1,0,celiaricoperez,Airbnb, Localization, ProgramManager, SanFrancisco, California, jobs, translator, german,,,,http://ow.ly/z4MX30janpn
9.82299E+17,RT @twieditz: @paopao619 Standard #airbnb claim: research shows that only 2% of tourists would not have come. This “loss” by far outweighs…,06-04-2018 16:49,,1,0,paopao619,airbnb,,,,,,,,,,,
9.82299E+17,"RT @AmineElazzabi: Proud of my nationality 🇲🇦 follow me on twitter 
#morocco #maroc #rabat #casablanca #marrakech #love #design #essaouira…",06-04-2018 16:48,,6,0,Hamid_Noughou,morocco, maroc, rabat, casablanca, marrakech, love, design, essaouira,,,,
9.82299E+17,"RT @imaginetulum: As part of the @losamigostulum network, our guests have free access to the stunning Los Amigos Beach club. Ideally situat…",06-04-2018 16:46,,1,0,losamigostulum,,,,,,,,,,,,
9.82297E+17,#Business accelerator @ycombinator specializes in helping #entrepreneurs “build something people love.” Here’s how… https://t.co/0d9szL7Af3,06-04-2018 16:42,,0,0,TheStoryXchange,Business, entrepreneurs,,,,,,,,,,https://twitter.com/i/web/status/982297438416404480
9.82291E+17,"Brian Page set out to find a NEW way to earn income from real estate. Starting over, he launched a profitable Airbn… https://t.co/PwI5q4nQtS",06-04-2018 16:17,,0,1,airbnbprogram,,,,,,,,,,,,https://twitter.com/i/web/status/982291089888493568
9.8229E+17,RT @kerryhols: Ireland #Ireland #Kerry #WildAtlanticWay #Atlantic #WestCork  #SummerIsComing #summer #vacationmode #VacationTime #vacationm…,06-04-2018 16:14,,7,0,Kleiversito1,Ireland, Kerry, WildAtlanticWay, Atlantic, WestCork, SummerIsComing, summer, vacationmode, VacationTime,,,
9.8229E+17,"Proud of my nationality 🇲🇦 follow me on twitter 
#morocco #maroc #rabat #casablanca #marrakech #love #design… https://t.co/595gIxoCqO",06-04-2018 16:12,,6,8,AmineElazzabi,morocco, maroc, rabat, casablanca, marrakech, love, design,,,,,https://twitter.com/i/web/status/982289981359181824
